time,FLOW,TEMP,SALT,OXY_oxy
2013-05-15,0.016,15.6645,0,292.2598
2013-05-16,0.015,15.3409,0,294.2972
2013-05-17,0.0141,15.2883,0,294.6308
2013-05-18,0.017,14.9034,0,297.0926
2013-05-19,0.0241,14.6352,0,298.83
2013-05-20,0.0385,14.3989,0,300.376
2013-05-21,0.0264,15.2562,0,294.8347
2013-05-22,0.0204,16.0264,0,290.0111
2013-05-23,0.0197,15.6816,0,292.1532
2013-05-24,0.0186,13.7595,0,304.6305
2013-05-25,0.0162,11.8135,0,318.2634
2013-05-26,0.0149,12.6713,0,312.1235
2013-05-27,0.0141,12.9692,0,310.0399
2013-05-28,0.0141,14.819,0,297.6378
2013-05-29,0.014,16.2132,0,288.8619
2013-05-30,0.0132,16.7999,0,285.3063
2013-05-31,0.0143,17.0846,0,283.609
2013-06-01,0.0136,17.2773,0,282.4703
2013-06-02,0.0175,16.9819,0,284.2192
2013-06-03,0.0155,16.8058,0,285.2707
2013-06-04,0.0133,16.4354,0,287.506
2013-06-05,0.0123,16.0664,0,289.7645
2013-06-06,0.0577,15.2289,0,295.0089
2013-06-07,0.0459,15.0014,0,296.4629
2013-06-08,0.0332,15.4024,0,293.9083
2013-06-09,0.0245,16.302,0,288.3189
2013-06-10,0.0265,16.6768,0,286.0458
2013-06-11,0.0286,16.4208,0,287.5946
2013-06-12,0.0233,17.17,0,283.1032
2013-06-13,0.0219,17.817,0,279.324
2013-06-14,0.0182,16.3374,0,288.1028
2013-06-15,0.0159,16.3401,0,288.0862
2013-06-16,0.0151,16.9004,0,284.7049
2013-06-17,0.0151,17.4589,0,281.4049
2013-06-18,0.0175,17.2315,0,282.7403
2013-06-19,0.015,16.8644,0,284.9203
2013-06-20,0.0137,17.1284,0,283.3491
2013-06-21,0.0128,17.1276,0,283.3541
2013-06-22,0.0125,16.9172,0,284.6048
2013-06-23,0.0122,17.9521,0,278.5466
2013-06-24,0.0117,18.4985,0,275.4399
2013-06-25,0.0115,18.6259,0,274.7245
2013-06-26,0.0155,18.5155,0,275.3443
2013-06-27,0.0127,18.0691,0,277.8763
2013-06-28,0.0119,18.8083,0,273.706
2013-06-29,0.0113,18.5847,0,274.9558
2013-06-30,0.0113,18.5663,0,275.0592
2013-07-01,0.0109,18.6531,0,274.5722
2013-07-02,0.0407,18.3465,0,276.2982
2013-07-03,0.0816,17.1885,0,282.9937
2013-07-04,0.0947,17.1304,0,283.3374
2013-07-05,0.0584,17.2282,0,282.7594
2013-07-06,0.0372,17.5745,0,280.7301
2013-07-07,0.0302,17.6027,0,280.5658
2013-07-08,0.0263,17.4857,0,281.2478
2013-07-09,0.0222,18.0057,0,278.2388
2013-07-10,0.0763,18.1316,0,277.5193
2013-07-11,0.0748,17.1228,0,283.3824
2013-07-12,0.059,16.7647,0,285.5175
2013-07-13,0.0437,16.7162,0,285.8084
2013-07-14,0.0423,17.545,0,280.9019
2013-07-15,0.0348,17.6819,0,280.106
2013-07-16,0.0294,18.1255,0,277.5538
2013-07-17,0.0264,18.5191,0,275.3244
2013-07-18,0.025,18.5864,0,274.9464
2013-07-19,0.0234,18.7781,0,273.8742
2013-07-20,0.0222,18.7441,0,274.0641
2013-07-21,0.022,18.5808,0,274.9774
2013-07-22,0.0209,18.5806,0,274.9786
2013-07-23,0.0199,18.6673,0,274.493
2013-07-24,0.0185,18.6218,0,274.7478
2013-07-25,0.0171,17.882,0,278.9497
2013-07-26,0.0163,17.6117,0,280.5137
2013-07-27,0.0178,17.5374,0,280.9462
2013-07-28,0.017,17.6271,0,280.4241
2013-07-29,0.0152,17.2864,0,282.4169
2013-07-30,0.0141,16.7171,0,285.8034
2013-07-31,0.0139,16.8929,0,284.7497
2013-08-01,0.0149,17.3035,0,282.3158
2013-08-02,0.0135,17.4836,0,281.2599
2013-08-03,0.0128,17.4031,0,281.7311
2013-08-04,0.0124,17.6832,0,280.0981
2013-08-05,0.0112,16.978,0,284.2422
2013-08-06,0.0122,17.6144,0,280.498
2013-08-07,0.0123,17.7993,0,279.4266
2013-08-08,0.0215,18.2041,0,277.1063
2013-08-09,0.0168,18.6922,0,274.3538
2013-08-10,0.0133,19.0254,0,272.5026
2013-08-11,0.0148,18.9965,0,272.6626
2013-08-12,0.0139,19.0271,0,272.4934
2013-08-13,0.0132,18.6297,0,274.7035
2013-08-14,0.0116,17.4462,0,281.4786
2013-08-15,0.0102,15.8383,0,291.1757
2013-08-16,0.0101,15.5866,0,292.7483
2013-08-17,0.0104,15.5488,0,292.9858
2013-08-18,0.0199,16.0686,0,289.7503
2013-08-19,0.0142,16.4855,0,287.2018
2013-08-20,0.0122,17.3446,0,282.0746
2013-08-21,0.0112,17.8079,0,279.3766
2013-08-22,0.0112,18.0519,0,277.9746
2013-08-23,0.0102,18.065,0,277.8995
2013-08-24,0.0097,17.0582,0,283.7653
2013-08-25,0.0088,16.7041,0,285.8817
2013-08-26,0.0086,16.8538,0,284.9838
2013-08-27,0.009,17.9018,0,278.8358
2013-08-28,0.0095,18.3146,0,276.4788
2013-08-29,0.0091,19.0448,0,272.3956
2013-08-30,0.0082,18.8238,0,273.6202
2013-08-31,0.0089,18.7622,0,273.963
2013-09-01,0.0087,18.7164,0,274.2188
2013-09-02,0.0082,18.9865,0,272.7179
2013-09-03,0.0078,19.0504,0,272.3646
2013-09-04,0.0069,17.6296,0,280.4095
2013-09-05,0.0069,17.5768,0,280.7168
2013-09-06,0.0062,17.1275,0,283.3547
2013-09-07,0.0062,16.5518,0,286.8005
2013-09-08,0.0066,17.4705,0,281.3366
2013-09-09,0.0063,17.9387,0,278.6232
2013-09-10,0.0126,18.5992,0,274.8745
2013-09-11,0.0238,20.0938,0,266.7152
2013-09-12,0.0221,20.4671,0,264.7442
2013-09-13,0.0211,19.1359,0,271.8935
2013-09-14,0.0207,16.9036,0,284.6856
2013-09-15,0.0203,16.9534,0,284.3886
2013-09-16,0.0208,17.9103,0,278.7866
2013-09-17,0.0202,16.5175,0,287.008
2013-09-18,0.0198,15.8106,0,291.3481
2013-09-19,0.0197,17.0147,0,284.024
2013-09-20,0.0215,17.6203,0,280.4635
2013-09-21,0.0246,17.5779,0,280.7101
2013-09-22,0.0227,16.6645,0,286.12
2013-09-23,0.0207,15.9394,0,290.5488
2013-09-24,0.02,16.178,0,289.0778
2013-09-25,0.0199,16.464,0,287.3327
2013-09-26,0.0201,16.8006,0,285.3019
2013-09-27,0.0199,16.13,0,289.3727
2013-09-28,0.019,16.0029,0,290.1559
2013-09-29,0.0193,15.3435,0,294.2807
2013-09-30,0.0185,15.7184,0,291.9227
2013-10-01,0.0185,16.5038,0,287.0913
2013-10-02,0.0185,16.8859,0,284.7914
2013-10-03,0.018,17.4533,0,281.4372
2013-10-04,0.0179,17.9701,0,278.4431
2013-10-05,0.018,18.4749,0,275.573
2013-10-06,0.0171,18.5284,0,275.2717
2013-10-07,0.0293,17.5443,0,280.9061
2013-10-08,0.0198,15.1973,0,295.2098
2013-10-09,0.0184,14.646,0,298.7595
2013-10-10,0.0209,14.5663,0,299.2796
2013-10-11,0.0196,15.8493,0,291.1078
2013-10-12,0.0192,16.096,0,289.5816
2013-10-13,0.0184,16.1608,0,289.1833
2013-10-14,0.019,15.8554,0,291.0696
2013-10-15,0.0178,15.185,0,295.2882
2013-10-16,0.0174,15.4341,0,293.7083
2013-10-17,0.0175,16.0059,0,290.1372
2013-10-18,0.0177,14.1977,0,301.703
2013-10-19,0.0166,13.9453,0,303.3829
2013-10-20,0.0172,12.4423,0,313.7418
2013-10-21,0.0165,12.4623,0,313.5998
2013-10-22,0.0164,13.3912,0,307.1298
2013-10-23,0.018,12.3073,0,314.703
2013-10-24,0.0176,10.1321,0,330.9399
2013-10-25,0.018,9.1257,0,338.9592
2013-10-26,0.017,8.8461,0,341.2478
2013-10-27,0.0172,10.6072,0,327.2689
2013-10-28,0.0173,11.3122,0,321.9522
2013-10-29,0.0168,12.59,0,312.6961
2013-10-30,0.0166,13.1554,0,308.7497
2013-10-31,0.0158,13.8138,0,304.2652
2013-11-01,0.0177,14.6408,0,298.7934
2013-11-02,0.0183,12.6602,0,312.2012
2013-11-03,0.0194,10.9241,0,324.8602
2013-11-04,0.0187,9.4531,0,336.3132
2013-11-05,0.0183,9.2922,0,337.6094
2013-11-06,0.0177,11.2809,0,322.1846
2013-11-07,0.0194,11.2535,0,322.3887
2013-11-08,0.0204,8.6041,0,343.2513
2013-11-09,0.0197,8.1405,0,347.1453
2013-11-10,0.0202,8.9911,0,340.0575
2013-11-11,0.0195,8.2778,0,345.984
2013-11-12,0.0214,7.9796,0,348.5154
2013-11-13,0.0212,5.5755,0,370.1502
2013-11-14,0.0203,6.1878,0,364.4243
2013-11-15,0.0205,7.2854,0,354.5337
2013-11-16,0.0229,9.4194,0,336.5843
2013-11-17,0.0198,10.4645,0,328.364
2013-11-18,0.0227,10.3678,0,329.1095
2013-11-19,0.0223,7.5157,0,352.517
2013-11-20,0.0212,6.6894,0,359.8464
2013-11-21,0.0201,7.5899,0,351.8719
2013-11-22,0.0195,9.5194,0,335.7822
2013-11-23,0.0217,8.5853,0,343.4073
2013-11-24,0.0232,3.9404,0,386.2186
2013-11-25,0.0214,3.7225,0,388.4495
2013-11-26,0.0381,5.2555,0,373.2043
2013-11-27,0.0395,5.7129,0,368.8519
2013-11-28,0.025,3.5322,0,390.4157
2013-11-29,0.0209,3.9388,0,386.2356
2013-11-30,0.0191,3.7234,0,388.4399
2013-12-01,0.0188,4.0518,0,385.0869
2013-12-02,0.0181,5.516,0,370.7146
2013-12-03,0.0183,6.3674,0,362.7737
2013-12-04,0.0174,7.6432,0,351.4092
2013-12-05,0.0167,9.0552,0,339.5339
2013-12-06,0.0217,11.2435,0,322.4632
2013-12-07,0.0327,8.712,0,342.3556
2013-12-08,0.0241,5.5904,0,370.009
2013-12-09,0.0261,5.8422,0,367.6376
2013-12-10,0.0307,5.9584,0,366.5514
2013-12-11,0.0268,4.2146,0,383.4424
2013-12-12,0.0237,3.3856,0,391.9413
2013-12-13,0.0215,3.2111,0,393.7707
2013-12-14,0.0211,4.3354,0,382.2296
2013-12-15,0.0219,4.7505,0,378.1124
2013-12-16,0.0205,4.2923,0,382.6617
2013-12-17,0.0198,4.8205,0,377.4255
2013-12-18,0.0205,3.5347,0,390.3897
2013-12-19,0.0189,4.3323,0,382.2609
2013-12-20,0.0185,5.5809,0,370.0988
2013-12-21,0.0181,7.3554,0,353.9186
2013-12-22,0.0198,9.9346,0,332.4873
2013-12-23,0.0443,9.2892,0,337.6338
2013-12-24,0.0326,5.0979,0,374.7243
2013-12-25,0.0257,2.771,0,398.4494
2013-12-26,0.0232,3.1387,0,394.534
2013-12-27,0.0216,3.3876,0,391.9207
2013-12-28,0.0201,4.0314,0,385.294
2013-12-29,0.0381,5.9255,0,366.8584
2013-12-30,0.0325,5.934,0,366.7797
2013-12-31,0.0272,4.3596,0,381.9878
2014-01-01,0.024,3.7876,0,387.7807
2014-01-02,0.0225,4.2305,0,383.2821
2014-01-03,0.0266,1.3205,0,414.5469
2014-01-04,0.0223,1.0666,0,417.4764
2014-01-05,0.0213,3.4719,0,391.0423
2014-01-06,0.024,3.1818,0,394.0801
2014-01-07,0.0412,0.2532,0,427.0922
2014-01-08,0.0333,0.2804,0,426.7649
2014-01-09,0.0209,1.2204,0,415.6975
2014-01-10,0.0222,2.7441,0,398.7392
2014-01-11,0.034,4.6405,0,379.196
2014-01-12,0.0346,4.4777,0,380.8097
2014-01-13,0.0276,4.4509,0,381.0762
2014-01-14,0.0266,5.3429,0,372.3659
2014-01-15,0.0255,4.3178,0,382.4059
2014-01-16,0.0246,2.8152,0,397.9757
2014-01-17,0.0235,3.0428,0,395.5493
2014-01-18,0.0244,1.7304,0,409.8897
2014-01-19,0.0228,2.3806,0,402.6784
2014-01-20,0.022,3.2336,0,393.534
2014-01-21,0.0228,2.8855,0,397.2234
2014-01-22,0.0259,0.421,0,425.0785
2014-01-23,0.0262,0.3916,0,425.4311
2014-01-24,0.0511,0.2506,0,427.1235
2014-01-25,0.0419,0.3814,0,425.5534
2014-01-26,0.0218,0.776,0,420.8699
2014-01-27,0.0224,1.9877,0,407.0106
2014-01-28,0.0247,0.2606,0,427.0031
2014-01-29,0.0251,0.3081,0,426.4317
2014-01-30,0.03,0.2926,0,426.6183
2014-01-31,0.0208,1.192,0,416.0254
2014-02-01,0.0196,2.6,0,400.2929
2014-02-02,0.0196,4.2694,0,382.8917
2014-02-03,0.0445,5.1547,0,374.1755
2014-02-04,0.0325,4.066,0,384.9423
2014-02-05,0.0279,4.2949,0,382.6351
2014-02-06,0.0266,3.0573,0,395.3958
2014-02-07,0.0247,2.748,0,398.6967
2014-02-08,0.0235,3.276,0,393.0886
2014-02-09,0.0229,3.9445,0,386.1772
2014-02-10,0.0232,3.0775,0,395.1817
2014-02-11,0.0227,2.1079,0,405.677
2014-02-12,0.0312,0.6921,0,421.859
2014-02-13,0.0785,0.2081,0,427.636
2014-02-14,0.0263,1.8444,0,408.6104
2014-02-15,0.0243,2.6284,0,399.9854
2014-02-16,0.0228,2.144,0,405.2786
2014-02-17,0.0216,2.4559,0,401.8567
2014-02-18,0.0222,3.4969,0,390.7824
2014-02-19,0.0295,4.7222,0,378.391
2014-02-20,0.0309,4.4592,0,380.9942
2014-02-21,0.0507,5.6479,0,369.4651
2014-02-22,0.04,5.4904,0,370.9582
2014-02-23,0.032,6.0479,0,365.7191
2014-02-24,0.0285,5.1301,0,374.413
2014-02-25,0.0268,3.8515,0,387.1267
2014-02-26,0.0265,3.733,0,388.3413
2014-02-27,0.0262,2.586,0,400.444
2014-02-28,0.0248,2.182,0,404.8589
2014-03-01,0.0236,2.956,0,396.4714
2014-03-02,0.024,5.547,0,370.4208
2014-03-03,0.0366,4.3118,0,382.4664
2014-03-04,0.0317,2.3982,0,402.4861
2014-03-05,0.0283,3.9833,0,385.7818
2014-03-06,0.0264,3.5552,0,390.177
2014-03-07,0.0271,3.2047,0,393.8387
2014-03-08,0.0183,5.7927,0,368.1016
2014-03-09,0.0128,7.0083,0,356.9864
2014-03-10,0.0124,7.014,0,356.9363
2014-03-11,0.0123,8.9408,0,340.4697
2014-03-12,0.0126,8.5162,0,343.9831
2014-03-13,0.013,4.0558,0,385.0458
2014-03-14,0.011,5.0404,0,375.2815
2014-03-15,0.0106,7.6007,0,351.7778
2014-03-16,0.0114,5.675,0,369.2094
2014-03-17,0.0121,3.3831,0,391.9674
2014-03-18,0.0123,3.9761,0,385.8549
2014-03-19,0.0129,5.134,0,374.3758
2014-03-20,0.0126,5.944,0,366.6856
2014-03-21,0.0147,6.1066,0,365.1749
2014-03-22,0.0168,6.2692,0,363.6749
2014-03-23,0.0189,6.4317,0,362.1854
2014-03-24,0.021,6.5943,0,360.7063
2014-03-25,0.0231,6.7569,0,359.2377
2014-03-26,0.0252,6.9195,0,357.7793
2014-03-27,0.0273,7.082,0,356.3312
2014-03-28,0.0293,7.2446,0,354.8931
2014-03-29,0.0314,7.4072,0,353.4651
2014-03-30,0.0335,7.5697,0,352.047
2014-03-31,0.0356,7.7323,0,350.6387
2014-04-01,0.0377,7.8949,0,349.2402
2014-04-02,0.0398,8.0575,0,347.8513
2014-04-03,0.0419,8.22,0,346.472
2014-04-04,0.044,8.3826,0,345.1022
2014-04-05,0.0461,8.5452,0,343.7418
2014-04-06,0.0482,8.7077,0,342.3908
2014-04-07,0.0503,8.8703,0,341.0489
2014-04-08,0.0524,9.0329,0,339.7163
2014-04-09,0.0545,9.1954,0,338.3927
2014-04-10,0.0566,9.358,0,337.0781
2014-04-11,0.0587,9.5206,0,335.7725
2014-04-12,0.0608,9.6832,0,334.4757
2014-04-13,0.0629,9.8457,0,333.1876
2014-04-14,0.065,10.0083,0,331.9083
2014-04-15,0.0671,10.1709,0,330.6375
2014-04-16,0.0692,10.3334,0,329.3753
2014-04-17,0.0713,10.496,0,328.1215
2014-04-18,0.0733,10.6586,0,326.8761
2014-04-19,0.0754,10.8212,0,325.639
2014-04-20,0.0775,10.9837,0,324.4102
2014-04-21,0.0796,11.1463,0,323.1895
2014-04-22,0.0817,11.3089,0,321.9769
2014-04-23,0.0838,11.4714,0,320.7724
2014-04-24,0.0859,11.634,0,319.5757
2014-04-25,0.088,11.7966,0,318.387
2014-04-26,0.0901,11.9591,0,317.206
2014-04-27,0.0922,12.1217,0,316.0328
2014-04-28,0.0943,12.2843,0,314.8673
2014-04-29,0.0981,11.9965,0,316.9361
2014-04-30,0.0991,12.6805,0,312.0583
2014-05-01,0.0996,13.3479,0,307.4263
2014-05-02,0.0945,13.0467,0,309.5019
2014-05-03,0.0935,13.2923,0,307.8077
2014-05-04,0.0936,13.6698,0,305.2359
2014-05-05,0.0927,13.6317,0,305.4939
2014-05-06,0.0943,14.0164,0,302.9084
2014-05-07,0.0955,14.5349,0,299.4844
2014-05-08,0.0963,14.9564,0,296.752
2014-05-09,0.0962,15.0177,0,296.3579
2014-05-10,0.0954,14.807,0,297.7153
2014-05-11,0.0945,15.1508,0,295.5061
2014-05-12,0.0948,15.5157,0,293.1935
2014-05-13,0.0959,15.8024,0,291.3993
2014-05-14,0.0941,15.9213,0,290.6611
2014-05-15,0.1076,15.5625,0,292.8994
2014-05-16,0.1092,14.6486,0,298.7425
2014-05-17,0.0993,14.6852,0,298.5048
2014-05-18,0.097,15.1161,0,295.7276
2014-05-19,0.096,15.4769,0,293.4382
2014-05-20,0.0955,16.1153,0,289.463
2014-05-21,0.0967,16.8329,0,285.1085
2014-05-22,0.096,17.1725,0,283.0885
2014-05-23,0.0946,16.9241,0,284.5638
2014-05-24,0.094,16.7678,0,285.4987
2014-05-25,0.094,17.1657,0,283.1285
2014-05-26,0.0954,17.6187,0,280.4725
2014-05-27,0.0986,18.0374,0,278.0574
2014-05-28,0.1,18.1881,0,277.197
2014-05-29,0.0988,17.8802,0,278.9599
2014-05-30,0.0992,18.0917,0,277.7471
2014-05-31,0.0995,18.0868,0,277.7751
2014-06-01,0.098,17.8887,0,278.9107
2014-06-02,0.0995,18.2267,0,276.9777
2014-06-03,0.1,18.6298,0,274.703
2014-06-04,0.1026,19.0196,0,272.5348
2014-06-05,0.1012,19.0382,0,272.4319
2014-06-06,0.099,18.9667,0,272.8273
2014-06-07,0.0975,19.3866,0,270.5214
2014-06-08,0.097,19.6675,0,268.9978
2014-06-09,0.0968,19.9799,0,267.3215
2014-06-10,0.0976,20.3854,0,265.1731
2014-06-11,0.101,20.3806,0,265.1983
2014-06-12,0.1002,20.2893,0,265.6797
2014-06-13,0.0978,20.546,0,264.3306
2014-06-14,0.0973,20.51,0,264.5192
2014-06-15,0.0949,20.8291,0,262.8576
2014-06-16,0.0956,21.5202,0,259.3211
2014-06-17,0.097,21.7856,0,257.9853
2014-06-18,0.0972,22.0246,0,256.7931
2014-06-19,0.0967,22.1716,0,256.0646
2014-06-20,0.0971,22.1376,0,256.2325
2014-06-21,0.0967,22.1288,0,256.2764
2014-06-22,0.0934,22.195,0,255.9487
2014-06-23,0.0916,22.249,0,255.6824
2014-06-24,0.0941,22.8919,0,252.5463
2014-06-25,0.0964,23.4425,0,249.9138
2014-06-26,0.0963,23.4887,0,249.6949
2014-06-27,0.0962,23.6714,0,248.8338
2014-06-28,0.0966,23.6364,0,248.9984
2014-06-29,0.0965,22.919,0,252.4157
2014-06-30,0.0965,23.411,0,250.0629
2014-07-01,0.0967,24.0599,0,247.0187
2014-07-02,0.0977,24.4199,0,245.3575
2014-07-03,0.1122,23.517,0,249.5614
2014-07-04,0.1018,22.7421,0,253.2709
2014-07-05,0.0979,22.4869,0,254.5139
2014-07-06,0.0967,22.8524,0,252.737
2014-07-07,0.0971,23.4299,0,249.9735
2014-07-08,0.097,23.7188,0,248.6111
2014-07-09,0.0979,23.5198,0,249.5481
2014-07-10,0.0973,23.4784,0,249.7437
2014-07-11,0.0976,23.4807,0,249.7328
2014-07-12,0.0961,23.9452,0,247.5521
2014-07-13,0.0958,24.1351,0,246.67
2014-07-14,0.096,24.3573,0,245.645
2014-07-15,0.0962,23.8722,0,247.8927
2014-07-16,0.0944,23.0547,0,251.7629
2014-07-17,0.0942,22.7469,0,253.2477
2014-07-18,0.0927,22.8926,0,252.5428
2014-07-19,0.0928,22.8076,0,252.9535
2014-07-20,0.0936,22.8319,0,252.8361
2014-07-21,0.0939,23.0819,0,251.6325
2014-07-22,0.0902,23.666,0,248.8588
2014-07-23,0.088,24.3912,0,245.489
2014-07-24,0.0932,23.8521,0,247.9866
2014-07-25,0.0987,23.1863,0,251.1329
2014-07-26,0.0891,24.4505,0,245.2171
2014-07-27,0.0887,24.4802,0,245.0811
2014-07-28,0.0876,23.2076,0,251.0309
2014-07-29,0.087,22.2396,0,255.7286
2014-07-30,0.0872,22.0233,0,256.7993
2014-07-31,0.0876,22.5264,0,254.3209
2014-08-01,0.0887,22.1124,0,256.3574
2014-08-02,0.0882,21.7362,0,258.2329
2014-08-03,0.0882,22.128,0,256.28
2014-08-04,0.087,22.6192,0,253.868
2014-08-05,0.087,23.4534,0,249.862
2014-08-06,0.0871,23.6013,0,249.1638
2014-08-07,0.0866,23.7626,0,248.4054
2014-08-08,0.0873,23.335,0,250.424
2014-08-09,0.0983,21.5925,0,258.9561
2014-08-10,0.0932,21.2203,0,260.8452
2014-08-11,0.0993,20.9297,0,262.3374
2014-08-12,0.1192,20.3336,0,265.4457
2014-08-13,0.0984,20.5919,0,264.0911
2014-08-14,0.0918,20.6033,0,264.0313
2014-08-15,0.091,21.2146,0,260.8745
2014-08-16,0.0903,21.3911,0,259.9751
2014-08-17,0.0906,21.9186,0,257.3204
2014-08-18,0.0915,22.0561,0,256.6363
2014-08-19,0.0904,22.2091,0,255.8793
2014-08-20,0.0876,22.7221,0,253.368
2014-08-21,0.0871,23.306,0,250.5617
2014-08-22,0.084,23.1264,0,251.4194
2014-08-23,0.0786,22.9548,0,252.2431
2014-08-24,0.1014,21.7465,0,258.1817
2014-08-25,0.0919,21.6031,0,258.9025
2014-08-26,0.0876,21.8315,0,257.7559
2014-08-27,0.085,22.3445,0,255.2121
2014-08-28,0.0762,23.1966,0,251.0837
2014-08-29,0.0534,22.1492,0,256.1753
2014-08-30,0.0504,23.1355,0,251.3755
2014-08-31,0.0477,23.6166,0,249.0916
2014-09-01,0.0452,23.8788,0,247.862
2014-09-02,0.0448,23.971,0,247.4317
2014-09-03,0.0463,23.5521,0,249.3956
2014-09-04,0.0472,23.5697,0,249.3126
2014-09-05,0.047,23.4989,0,249.6471
2014-09-06,0.0472,23.5948,0,249.1942
2014-09-07,0.0471,22.6331,0,253.8003
2014-09-08,0.0459,21.4243,0,259.807
2014-09-09,0.0451,21.1458,0,261.2262
2014-09-10,0.0441,21.3807,0,260.028
